Sales Order ID;Order Date;Ship Date ;Sales Order Number;Purchase Order Number;Account Number;Bill To Address ID;Sub Total  ;Tax Amt   ;Freight  ;Total Due;File Name
43870;8/1/2005;8/8/2005;SO43870           ;PO14326149236        ;10-4020-000107;765;4316.9864;413.6232;129.2572;4859.8668;File 01
43871;8/1/2005;8/8/2005;SO43871           ;PO13572145817        ;10-4020-000527;1076;9398.8972;899.949;281.2341;10580.0803;File 01
43872;8/1/2005;8/8/2005;SO43872           ;PO12557127067        ;10-4020-000240;1028;11584.459;1110.9858;347.1831;13042.6279;File 01
43873;8/1/2005;8/8/2005;SO43873           ;PO12499138177        ;10-4020-000078;1001;41250.4391;3973.725;1241.789;46465.9531;File 01
43874;8/1/2005;8/8/2005;SO43874           ;PO12122162917        ;10-4020-000022;562;419.4589;40.2681;12.5838;472.3108;File 01
43875;8/1/2005;8/8/2005;SO43875           ;PO12586178184        ;10-4020-000278;938;121761.9396;11871.5033;3709.8448;137343.2877;File 01
43876;8/1/2005;8/8/2005;SO43876           ;PO12006119347        ;10-4020-000270;784;7135.2649;686.9474;214.6711;8036.8834;File 01
43877;8/1/2005;8/8/2005;SO43877           ;PO11919119101        ;10-4020-000073;840;20628.5745;1977.1163;617.8489;23223.5397;File 01
43878;8/1/2005;8/8/2005;SO43878           ;PO11716136854        ;10-4020-000144;770;4079.988;391.6788;122.3996;4594.0664;File 01
43879;8/1/2005;8/8/2005;SO43879           ;PO11600128380        ;10-4020-000569;540;21718.7639;2087.8858;652.4643;24459.114;File 01
43880;8/1/2005;8/8/2005;SO43880           ;PO11020127453        ;10-4020-000336;501;15479.55;1488.4458;465.1393;17433.1351;File 01
43881;8/1/2005;8/8/2005;SO43881           ;PO10759119626        ;10-4020-000346;598;38816.8056;3725.7234;1164.2885;43706.8175;File 01
43882;8/1/2005;8/8/2005;SO43882           ;PO10469165208        ;10-4020-000335;500;2024.994;194.3994;60.7498;2280.1432;File 01
43883;8/1/2005;8/8/2005;SO43883           ;PO10121175623        ;10-4020-000684;829;18320.6894;1763.0175;550.943;20634.6499;File 01
43884;8/1/2005;8/8/2005;SO43884           ;PO10440182311        ;10-4020-000623;628;115696.3313;11215.3536;3504.798;130416.4829;File 01
43885;8/1/2005;8/8/2005;SO43885           ;PO609186449          ;10-4020-000492;1070;68.4;5.928;1.8525;76.1805;File 01
43886;8/1/2005;8/8/2005;SO43886           ;PO1827149671         ;10-4020-000317;497;17358.0101;1664.9942;520.3107;19543.315;File 01
43887;8/1/2005;8/8/2005;SO43887           ;PO1276169981         ;10-4020-000548;970;419.4589;40.2681;12.5838;472.3108;File 01
43888;8/1/2005;8/8/2005;SO43888           ;PO2088113013         ;10-4020-000136;466;14432.8174;1388.4649;433.8953;16255.1776;File 01
43889;8/1/2005;8/8/2005;SO43889           ;PO2030112412         ;10-4020-000661;553;2082.6748;199.3984;62.312;2344.3852;File 01
43890;8/1/2005;8/8/2005;SO43890           ;PO2146115360         ;10-4020-000354;504;75191.9599;7234.307;2260.7209;84686.9878;File 01
43891;8/1/2005;8/8/2005;SO43891           ;PO2726163521         ;10-4020-000029;449;32569.104;3126.3148;976.9734;36672.3922;File 01
43892;8/1/2005;8/8/2005;SO43892           ;PO2523117473         ;10-4020-000167;1015;16544.5461;1587.1682;495.9901;18627.7044;File 01
43893;8/1/2005;8/8/2005;SO43893           ;PO2204129382         ;10-4020-000370;505;419.4589;40.2681;12.5838;472.3108;File 01
43894;8/1/2005;8/8/2005;SO43894           ;PO2958194987         ;10-4020-000559;892;32492.604;3118.7048;974.5952;36585.904;File 01
43895;8/1/2005;8/8/2005;SO43895           ;PO2900121738         ;10-4020-000469;884;32459.9278;3121.4886;975.4652;36556.8816;File 01
43896;8/1/2005;8/8/2005;SO43896           ;PO3857154341         ;10-4020-000256;588;4345.8268;416.1227;130.0383;4891.9878;File 01
43897;8/1/2005;8/8/2005;SO43897           ;PO3799116239         ;10-4020-000312;1040;51235.0091;4912.9311;1535.291;57683.2312;File 01
43898;8/1/2005;8/8/2005;SO43898           ;PO4901196283         ;10-4020-000084;459;50948.9161;4908.5808;1533.9315;57391.4284;File 01
43899;8/1/2005;8/8/2005;SO43899           ;PO5191115657         ;10-4020-000364;600;11942.5965;1147.8551;358.7047;13449.1563;File 01
43900;8/1/2005;8/8/2005;SO43900           ;PO5568199700         ;10-4020-000422;954;34628.298;3323.6782;1038.6494;38990.6256;File 01
43901;8/1/2005;8/8/2005;SO43901           ;PO5684189260         ;10-4020-000385;1053;22717.5954;2177.0702;680.3344;25575;File 01
43902;8/1/2005;8/8/2005;SO43902           ;PO5858178400         ;10-4020-000566;972;52803.4477;5091.7865;1591.1833;59486.4175;File 01
43903;8/1/2005;8/8/2005;SO43903           ;PO5800178059         ;10-4020-000063;915;20.1865;1.6149;0.5047;22.3061;File 01
43904;8/1/2005;8/8/2005;SO43904           ;PO6351158788         ;10-4020-000255;587;11361.2706;1093.5814;341.7442;12796.5962;File 01
43905;8/1/2005;8/8/2005;SO43905           ;PO6293113391         ;10-4020-000612;979;9880.2666;950.9438;297.1699;11128.3803;File 01
43906;8/1/2005;8/8/2005;SO43906           ;PO6438197212         ;10-4020-000309;593;32971.323;3162.1366;988.1677;37121.6273;File 01
43907;8/1/2005;8/8/2005;SO43907           ;PO6641115253         ;10-4020-000342;792;14660.3024;1407.7759;439.93;16508.0083;File 01
43908;8/1/2005;8/8/2005;SO43908           ;PO6670111729         ;10-4020-000432;802;2561.5408;246.3213;76.9754;2884.8375;File 01
43909;8/1/2005;8/8/2005;SO43909           ;PO7221199520         ;10-4020-000326;869;25493.3215;2461.1244;769.1014;28723.5473;File 01
43910;8/1/2005;8/8/2005;SO43910           ;PO7598186753         ;10-4020-000045;913;19411.9336;1867.3968;583.5615;21862.8919;File 01
43911;8/1/2005;8/8/2005;SO43911           ;PO7627190040         ;10-4020-000433;880;19734.8665;1896.6545;592.7045;22224.2255;File 01
43912;8/1/2005;8/8/2005;SO43912           ;PO7656175368         ;10-4020-000403;1056;13078.2699;1258.9537;393.423;14730.6466;File 01
43913;8/1/2005;8/8/2005;SO43913           ;PO7830112696         ;10-4020-000040;564;36724.0974;3522.2975;1100.718;41347.1129;File 01
43914;8/1/2005;8/8/2005;SO43914           ;PO7917120732         ;10-4020-000401;1054;8152.776;782.4537;244.5168;9179.7465;File 01
43915;8/1/2005;8/8/2005;SO43915           ;PO8932129717         ;10-4020-000287;785;4049.988;388.7988;121.4996;4560.2864;File 01
43916;8/1/2005;8/8/2005;SO43916           ;PO8874186100         ;10-4020-000348;1046;39450.7884;3788.8057;1184.0018;44423.5959;File 01
43917;8/1/2005;8/8/2005;SO43917           ;PO8816199739         ;10-4020-000218;857;21356.1593;2050.8186;640.8808;24047.8587;File 01
43918;8/1/2005;8/8/2005;SO43918           ;                     ;10-4030-022041;18086;3578.27;286.2616;89.4568;3953.9884;File 01
43919;8/1/2005;8/8/2005;SO43919           ;                     ;10-4030-012124;27575;3578.27;286.2616;89.4568;3953.9884;File 01
43920;8/1/2005;8/8/2005;SO43920           ;                     ;10-4030-028066;27151;3578.27;286.2616;89.4568;3953.9884;File 01
43921;8/1/2005;8/8/2005;SO43921           ;                     ;10-4030-016743;18516;3578.27;286.2616;89.4568;3953.9884;File 01
43922;8/1/2005;8/8/2005;SO43922           ;                     ;10-4030-013546;26226;3578.27;286.2616;89.4568;3953.9884;File 01
43923;8/2/2005;8/9/2005;SO43923           ;                     ;10-4030-028018;28877;3578.27;286.2616;89.4568;3953.9884;File 01
43924;8/2/2005;8/9/2005;SO43924           ;                     ;10-4030-012132;29716;3578.27;286.2616;89.4568;3953.9884;File 01
43925;8/2/2005;8/9/2005;SO43925           ;                     ;10-4030-016661;28478;3578.27;286.2616;89.4568;3953.9884;File 01
43926;8/3/2005;8/10/2005;SO43926           ;                     ;10-4030-011055;18542;3374.99;269.9992;84.3748;3729.364;File 01
43927;8/3/2005;8/10/2005;SO43927           ;                     ;10-4030-016662;26702;3578.27;286.2616;89.4568;3953.9884;File 01
43928;8/3/2005;8/10/2005;SO43928           ;                     ;10-4030-016740;14404;3578.27;286.2616;89.4568;3953.9884;File 01
43929;8/3/2005;8/10/2005;SO43929           ;                     ;10-4030-025270;25405;699.0982;55.9279;17.4775;772.5036;File 01
43930;8/4/2005;8/11/2005;SO43930           ;                     ;10-4030-028038;28267;3578.27;286.2616;89.4568;3953.9884;File 01
43931;8/4/2005;8/11/2005;SO43931           ;                     ;10-4030-013548;17636;3578.27;286.2616;89.4568;3953.9884;File 01
43932;8/4/2005;8/11/2005;SO43932           ;                     ;10-4030-016741;26403;3578.27;286.2616;89.4568;3953.9884;File 01
43933;8/4/2005;8/11/2005;SO43933           ;                     ;10-4030-011031;22987;3399.99;271.9992;84.9998;3756.989;File 01
43934;8/4/2005;8/11/2005;SO43934           ;                     ;10-4030-011034;18711;3399.99;271.9992;84.9998;3756.989;File 01
43935;8/5/2005;8/12/2005;SO43935           ;                     ;10-4030-020048;16643;699.0982;55.9279;17.4775;772.5036;File 01
43936;8/5/2005;8/12/2005;SO43936           ;                     ;10-4030-028065;26957;3578.27;286.2616;89.4568;3953.9884;File 01
43937;8/5/2005;8/12/2005;SO43937           ;                     ;10-4030-017047;24245;3578.27;286.2616;89.4568;3953.9884;File 01
43938;8/5/2005;8/12/2005;SO43938           ;                     ;10-4030-016686;15337;3578.27;286.2616;89.4568;3953.9884;File 01
43939;8/5/2005;8/12/2005;SO43939           ;                     ;10-4030-016659;21292;3578.27;286.2616;89.4568;3953.9884;File 01
43940;8/5/2005;8/12/2005;SO43940           ;                     ;10-4030-025294;17574;699.0982;55.9279;17.4775;772.5036;File 01
43941;8/6/2005;8/13/2005;SO43941           ;                     ;10-4030-013600;19186;3578.27;286.2616;89.4568;3953.9884;File 01
43942;8/6/2005;8/13/2005;SO43942           ;                     ;10-4030-017051;14866;3578.27;286.2616;89.4568;3953.9884;File 01
43943;8/6/2005;8/13/2005;SO43943           ;                     ;10-4030-014565;19488;699.0982;55.9279;17.4775;772.5036;File 01
43944;8/6/2005;8/13/2005;SO43944           ;                     ;10-4030-011054;18844;3399.99;271.9992;84.9998;3756.989;File 01
43945;8/6/2005;8/13/2005;SO43945           ;                     ;10-4030-016675;19751;3578.27;286.2616;89.4568;3953.9884;File 01
43946;8/6/2005;8/13/2005;SO43946           ;                     ;10-4030-016687;23516;3578.27;286.2616;89.4568;3953.9884;File 01
43947;8/6/2005;8/13/2005;SO43947           ;                     ;10-4030-016712;14056;3578.27;286.2616;89.4568;3953.9884;File 01
43948;8/6/2005;8/13/2005;SO43948           ;                     ;10-4030-011047;21998;3399.99;271.9992;84.9998;3756.989;File 01
43949;8/7/2005;8/14/2005;SO43949           ;                     ;10-4030-027726;19937;3578.27;286.2616;89.4568;3953.9884;File 01
43950;8/7/2005;8/14/2005;SO43950           ;                     ;10-4030-028014;20434;3578.27;286.2616;89.4568;3953.9884;File 01
43951;8/7/2005;8/14/2005;SO43951           ;                     ;10-4030-016696;14933;3578.27;286.2616;89.4568;3953.9884;File 01
43952;8/7/2005;8/14/2005;SO43952           ;                     ;10-4030-016639;24077;3578.27;286.2616;89.4568;3953.9884;File 01
43953;8/8/2005;8/15/2005;SO43953           ;                     ;10-4030-020049;21405;699.0982;55.9279;17.4775;772.5036;File 01
43954;8/8/2005;8/15/2005;SO43954           ;                     ;10-4030-013602;16657;3578.27;286.2616;89.4568;3953.9884;File 01
43955;8/8/2005;8/15/2005;SO43955           ;                     ;10-4030-013661;25143;3578.27;286.2616;89.4568;3953.9884;File 01
43956;8/8/2005;8/15/2005;SO43956           ;                     ;10-4030-011030;26358;3399.99;271.9992;84.9998;3756.989;File 01
43957;8/9/2005;8/16/2005;SO43957           ;                     ;10-4030-028068;12047;3578.27;286.2616;89.4568;3953.9884;File 01
43958;8/9/2005;8/16/2005;SO43958           ;                     ;10-4030-016658;18015;3578.27;286.2616;89.4568;3953.9884;File 01
43959;8/9/2005;8/16/2005;SO43959           ;                     ;10-4030-011035;23018;3374.99;269.9992;84.3748;3729.364;File 01
43960;8/9/2005;8/16/2005;SO43960           ;                     ;10-4030-011046;28971;3374.99;269.9992;84.3748;3729.364;File 01
43961;8/10/2005;8/17/2005;SO43961           ;                     ;10-4030-028031;19605;3578.27;286.2616;89.4568;3953.9884;File 01
43962;8/10/2005;8/17/2005;SO43962           ;                     ;10-4030-028076;26676;3578.27;286.2616;89.4568;3953.9884;File 01
43963;8/10/2005;8/17/2005;SO43963           ;                     ;10-4030-016685;22808;3578.27;286.2616;89.4568;3953.9884;File 01
43964;8/10/2005;8/17/2005;SO43964           ;                     ;10-4030-016745;23287;3578.27;286.2616;89.4568;3953.9884;File 01
43965;8/10/2005;8/17/2005;SO43965           ;                     ;10-4030-011038;27731;3374.99;269.9992;84.3748;3729.364;File 01
43966;8/10/2005;8/17/2005;SO43966           ;                     ;10-4030-011039;24751;3399.99;271.9992;84.9998;3756.989;File 01
43967;8/11/2005;8/18/2005;SO43967           ;                     ;10-4030-028040;25586;3578.27;286.2616;89.4568;3953.9884;File 01
43968;8/11/2005;8/18/2005;SO43968           ;                     ;10-4030-028067;28431;3578.27;286.2616;89.4568;3953.9884;File 01
43969;8/11/2005;8/18/2005;SO43969           ;                     ;10-4030-028071;21890;3578.27;286.2616;89.4568;3953.9884;File 01
43970;8/11/2005;8/18/2005;SO43970           ;                     ;10-4030-016684;29208;3578.27;286.2616;89.4568;3953.9884;File 01
43971;8/11/2005;8/18/2005;SO43971           ;                     ;10-4030-016657;13844;3578.27;286.2616;89.4568;3953.9884;File 01
43972;8/12/2005;8/19/2005;SO43972           ;                     ;10-4030-021939;25027;3578.27;286.2616;89.4568;3953.9884;File 01
43973;8/12/2005;8/19/2005;SO43973           ;                     ;10-4030-028039;13444;3578.27;286.2616;89.4568;3953.9884;File 01
43974;8/12/2005;8/19/2005;SO43974           ;                     ;10-4030-013687;25873;3578.27;286.2616;89.4568;3953.9884;File 01
43975;8/12/2005;8/19/2005;SO43975           ;                     ;10-4030-013540;24395;3578.27;286.2616;89.4568;3953.9884;File 01
43976;8/12/2005;8/19/2005;SO43976           ;                     ;10-4030-028063;18656;3578.27;286.2616;89.4568;3953.9884;File 01
43977;8/12/2005;8/19/2005;SO43977           ;                     ;10-4030-016703;25353;3578.27;286.2616;89.4568;3953.9884;File 01
43978;8/13/2005;8/20/2005;SO43978           ;                     ;10-4030-028030;25351;3578.27;286.2616;89.4568;3953.9884;File 01
43979;8/13/2005;8/20/2005;SO43979           ;                     ;10-4030-014576;12682;699.0982;55.9279;17.4775;772.5036;File 01
43980;8/13/2005;8/20/2005;SO43980           ;                     ;10-4030-011048;22583;3374.99;269.9992;84.3748;3729.364;File 01
43981;8/13/2005;8/20/2005;SO43981           ;                     ;10-4030-016664;18948;3578.27;286.2616;89.4568;3953.9884;File 01
43982;8/13/2005;8/20/2005;SO43982           ;                     ;10-4030-025271;25894;699.0982;55.9279;17.4775;772.5036;File 01
43983;8/14/2005;8/21/2005;SO43983           ;                     ;10-4030-028017;27287;3578.27;286.2616;89.4568;3953.9884;File 01
43984;8/14/2005;8/21/2005;SO43984           ;                     ;10-4030-013545;18444;3578.27;286.2616;89.4568;3953.9884;File 01
43985;8/14/2005;8/21/2005;SO43985           ;                     ;10-4030-013515;13896;3578.27;286.2616;89.4568;3953.9884;File 01
43986;8/14/2005;8/21/2005;SO43986           ;                     ;10-4030-028070;24410;3578.27;286.2616;89.4568;3953.9884;File 01
43987;8/15/2005;8/22/2005;SO43987           ;                     ;10-4030-028042;28003;3578.27;286.2616;89.4568;3953.9884;File 01
43988;8/15/2005;8/22/2005;SO43988           ;                     ;10-4030-011244;21821;3399.99;271.9992;84.9998;3756.989;File 01
43989;8/15/2005;8/22/2005;SO43989           ;                     ;10-4030-028083;29742;3578.27;286.2616;89.4568;3953.9884;File 01
43990;8/15/2005;8/22/2005;SO43990           ;                     ;10-4030-025872;17167;3399.99;271.9992;84.9998;3756.989;File 01
43991;8/15/2005;8/22/2005;SO43991           ;                     ;10-4030-016660;23489;3578.27;286.2616;89.4568;3953.9884;File 01
43992;8/15/2005;8/22/2005;SO43992           ;                     ;10-4030-016638;26991;3578.27;286.2616;89.4568;3953.9884;File 01
43993;8/17/2005;8/24/2005;SO43993           ;                     ;10-4030-016929;19246;3578.27;286.2616;89.4568;3953.9884;File 01
43994;8/18/2005;8/25/2005;SO43994           ;                     ;10-4030-027681;20835;3578.27;286.2616;89.4568;3953.9884;File 01
43995;8/18/2005;8/25/2005;SO43995           ;                     ;10-4030-021813;13493;3578.27;286.2616;89.4568;3953.9884;File 01
43996;8/18/2005;8/25/2005;SO43996           ;                     ;10-4030-027920;28195;3578.27;286.2616;89.4568;3953.9884;File 01
43997;8/18/2005;8/25/2005;SO43997           ;                     ;10-4030-028022;26341;3578.27;286.2616;89.4568;3953.9884;File 01
43998;8/18/2005;8/25/2005;SO43998           ;                     ;10-4030-011033;18528;3374.99;269.9992;84.3748;3729.364;File 01
43999;8/18/2005;8/25/2005;SO43999           ;                     ;10-4030-028047;19357;3578.27;286.2616;89.4568;3953.9884;File 01
44000;8/19/2005;8/26/2005;SO44000           ;                     ;10-4030-027918;21592;3578.27;286.2616;89.4568;3953.9884;File 01
